1561 frames | 65 secs | A.Beautiful.Mind.2001__#00-01-45_00-02-50_label_A
721 frames | 30 secs | Skyfall.2012__#01-56-57_01-57-27_label_B2-0-0
1177 frames | 49 secs | Skyfall.2012__#02-00-30_02-01-19_label_G-0-0
530 frames | 22 secs | Skyfall.2012__#02-01-38_02-02-00_label_B2-G-0
962 frames | 40 secs | Skyfall.2012__#02-02-50_02-03-30_label_B2-G-0
1681 frames | 70 secs | Skyfall.2012__#02-04-00_02-05-10_label_G-0-0
842 frames | 35 secs | Skyfall.2012__#02-07-10_02-07-45_label_B2-0-0
553 frames | 23 secs | Skyfall.2012__#02-08-20_02-08-43_label_B2-0-0
1897 frames | 79 secs | Skyfall.2012__#02-16-26_02-17-45_label_A
601 frames | 25 secs | Spectre.2015__#00-05-40_00-06-05_label_B2-G-0
3962 frames | 165 secs | Spectre.2015__#00-09-25_00-12-10_label_B1-B2-0
1657 frames | 69 secs | Spectre.2015__#00-19-29_00-20-38_label_A
289 frames | 12 secs | Spectre.2015__#00-33-43_00-33-55_label_B2-0-0
4969 frames | 207 secs | Spectre.2015__#00-38-28_00-41-55_label_A
818 frames | 34 secs | Spectre.2015__#00-42-15_00-42-49_label_B5-0-0
1633 frames | 68 secs | Spectre.2015__#00-51-10_00-52-18_label_A
793 frames | 33 secs | Spectre.2015__#00-52-20_00-52-53_label_A
1273 frames | 53 secs | Spectre.2015__#00-58-40_00-59-33_label_B2-0-0
2257 frames | 94 secs | Spectre.2015__#01-00-27_01-02-01_label_A
625 frames | 26 secs | Spectre.2015__#01-11-54_01-12-20_label_B2-G-0
1441 frames | 60 secs | Spectre.2015__#01-15-30_01-16-30_label_A
1777 frames | 74 secs | Spectre.2015__#01-26-15_01-27-29_label_A
1417 frames | 59 secs | Spectre.2015__#01-29-49_01-30-48_label_A
2208 frames | 92 secs | Spectre.2015__#01-38-08_01-39-40_label_A
529 frames | 22 secs | Spectre.2015__#01-55-50_01-56-12_label_G-0-0
1321 frames | 55 secs | Spectre.2015__#01-56-13_01-57-08_label_B2-G-B1
745 frames | 31 secs | Spectre.2015__#01-57-09_01-57-40_label_G-0-0
1586 frames | 66 secs | Spectre.2015__#01-59-32_02-00-38_label_A
481 frames | 20 secs | Spectre.2015__#02-01-20_02-01-40_label_B6-0-0
409 frames | 17 secs | Spectre.2015__#02-02-16_02-02-33_label_B2-0-0
962 frames | 40 secs | Spectre.2015__#02-03-30_02-04-10_label_A
1153 frames | 48 secs | Spectre.2015__#02-04-25_02-05-13_label_A
673 frames | 28 secs | Spectre.2015__#02-11-01_02-11-29_label_B2-0-0
841 frames | 35 secs | Spectre.2015__#02-13-30_02-14-05_label_G-0-0
1153 frames | 48 secs | Spectre.2015__#02-14-32_02-15-20_label_B2-0-0
1825 frames | 76 secs | Spectre.2015__#02-19-56_02-21-12_label_A
721 frames | 30 secs | Still.Walking.2008__#00-01-45_00-02-15_label_A
2161 frames | 90 secs | Still.Walking.2008__#00-02-45_00-04-15_label_A
1801 frames | 75 secs | Still.Walking.2008__#00-04-20_00-05-35_label_A
3601 frames | 150 secs | Still.Walking.2008__#00-05-52_00-08-22_label_A
2762 frames | 115 secs | Still.Walking.2008__#00-08-55_00-10-50_label_A
5954 frames | 248 secs | Still.Walking.2008__#00-11-00_00-15-08_label_A
2401 frames | 100 secs | Still.Walking.2008__#00-17-30_00-19-10_label_A
3625 frames | 151 secs | Still.Walking.2008__#00-20-35_00-23-06_label_A
985 frames | 41 secs | Still.Walking.2008__#00-23-50_00-24-31_label_A
6241 frames | 260 secs | Still.Walking.2008__#00-25-20_00-29-40_label_A
2425 frames | 101 secs | Still.Walking.2008__#00-30-50_00-32-31_label_A
6697 frames | 279 secs | Still.Walking.2008__#00-33-52_00-38-31_label_A
2377 frames | 99 secs | Still.Walking.2008__#00-38-52_00-40-31_label_A
2377 frames | 99 secs | Still.Walking.2008__#00-40-52_00-42-31_label_A
3817 frames | 159 secs | Still.Walking.2008__#00-42-52_00-45-31_label_A
2641 frames | 110 secs | Still.Walking.2008__#00-45-40_00-47-30_label_A
2017 frames | 84 secs | Still.Walking.2008__#00-49-48_00-51-12_label_A
7729 frames | 322 secs | Still.Walking.2008__#00-56-40_01-02-02_label_A
3336 frames | 139 secs | Still.Walking.2008__#01-04-40_01-06-59_label_A
10778 frames | 449 secs | Still.Walking.2008__#01-09-30_01-16-59_label_A
3842 frames | 160 secs | Still.Walking.2008__#01-17-00_01-19-40_label_A
7393 frames | 308 secs | Still.Walking.2008__#01-21-00_01-26-08_label_A
2642 frames | 110 secs | Still.Walking.2008__#01-26-10_01-28-00_label_A
5064 frames | 211 secs | Still.Walking.2008__#01-30-25_01-33-56_label_A
5593 frames | 233 secs | Still.Walking.2008__#01-34-18_01-38-11_label_A
10921 frames | 455 secs | Still.Walking.2008__#01-39-05_01-46-40_label_A
3193 frames | 133 secs | Still.Walking.2008__#01-47-40_01-49-53_label_A
721 frames | 30 secs | Taken.2.UNRATED.EXTENDED.2012__#00-03-15_00-03-45_label_B2-B5-0
1681 frames | 70 secs | Taken.2.UNRATED.EXTENDED.2012__#00-05-10_00-06-20_label_A
1441 frames | 60 secs | Taken.2.UNRATED.EXTENDED.2012__#00-12-25_00-13-25_label_B5-0-0
529 frames | 22 secs | Taken.2.UNRATED.EXTENDED.2012__#00-14-30_00-14-52_label_B5-0-0
2642 frames | 110 secs | Taken.2.UNRATED.EXTENDED.2012__#00-18-01_00-19-51_label_A
1873 frames | 78 secs | Taken.2.UNRATED.EXTENDED.2012__#00-22-20_00-23-38_label_A
722 frames | 30 secs | Taken.2.UNRATED.EXTENDED.2012__#00-31-10_00-31-40_label_B2-B6-0
337 frames | 14 secs | Taken.2.UNRATED.EXTENDED.2012__#00-32-36_00-32-50_label_B1-0-0
2401 frames | 100 secs | Taken.2.UNRATED.EXTENDED.2012__#00-33-20_00-35-00_label_B1-B2-0
433 frames | 18 secs | Taken.2.UNRATED.EXTENDED.2012__#00-35-40_00-35-58_label_B1-0-0
577 frames | 24 secs | Taken.2.UNRATED.EXTENDED.2012__#00-40-30_00-40-54_label_B2-0-0
505 frames | 21 secs | Taken.2.UNRATED.EXTENDED.2012__#00-48-51_00-49-12_label_B5-0-0
505 frames | 21 secs | Taken.2.UNRATED.EXTENDED.2012__#00-55-49_00-56-10_label_G-0-0
1008 frames | 42 secs | Taken.2.UNRATED.EXTENDED.2012__#00-58-30_00-59-12_label_B2-B1-0
721 frames | 30 secs | Taken.2.UNRATED.EXTENDED.2012__#01-04-15_01-04-45_label_B2-0-0
1441 frames | 60 secs | Taken.2.UNRATED.EXTENDED.2012__#01-04-50_01-05-50_label_B6-0-0
1200 frames | 50 secs | Taken.2.UNRATED.EXTENDED.2012__#01-06-50_01-07-40_label_B2-B6-0
577 frames | 24 secs | Taken.2.UNRATED.EXTENDED.2012__#01-07-51_01-08-15_label_B2-0-0
481 frames | 20 secs | Taken.2.UNRATED.EXTENDED.2012__#01-08-35_01-08-55_label_B6-G-0
577 frames | 24 secs | Taken.2.UNRATED.EXTENDED.2012__#01-15-50_01-16-14_label_B1-0-0
721 frames | 30 secs | Taken.2.UNRATED.EXTENDED.2012__#01-17-00_01-17-30_label_B1-0-0
626 frames | 26 secs | Taken.2.UNRATED.EXTENDED.2012__#01-17-50_01-18-16_label_B2-0-0
3361 frames | 140 secs | Taken.2.UNRATED.EXTENDED.2012__#01-19-00_01-21-20_label_B2-B1-0
3361 frames | 140 secs | Taken.2.UNRATED.EXTENDED.2012__#01-22-20_01-24-40_label_B1-B2-0
625 frames | 26 secs | Taken.2.UNRATED.EXTENDED.2012__#01-27-50_01-28-16_label_B1-0-0
2065 frames | 86 secs | Taken.2.UNRATED.EXTENDED.2012__#01-29-21_01-30-47_label_A
1272 frames | 53 secs | Taken.2.UNRATED.EXTENDED.2012__#01-31-05_01-31-58_label_A
649 frames | 27 secs | Taken.3.2014__#00-00-47_00-01-14_label_A
2977 frames | 124 secs | Taken.3.2014__#00-06-22_00-08-26_label_A
553 frames | 23 secs | Taken.3.2014__#00-20-44_00-21-07_label_B1-0-0
529 frames | 22 secs | Taken.3.2014__#00-22-56_00-23-18_label_B2-0-0
1657 frames | 69 secs | Taken.3.2014__#00-24-37_00-25-46_label_A
529 frames | 22 secs | Taken.3.2014__#00-44-08_00-44-30_label_B1-0-0
961 frames | 40 secs | Taken.3.2014__#00-45-20_00-46-00_label_B6-0-0
577 frames | 24 secs | Taken.3.2014__#00-46-08_00-46-32_label_B2-B6-0
770 frames | 32 secs | Taken.3.2014__#00-47-50_00-48-22_label_B2-0-0
601 frames | 25 secs | Taken.3.2014__#00-49-02_00-49-27_label_G-0-0
1056 frames | 44 secs | Taken.3.2014__#00-49-27_00-50-11_label_A
1537 frames | 64 secs | Taken.3.2014__#00-51-11_00-52-15_label_A
553 frames | 23 secs | Taken.3.2014__#01-05-17_01-05-40_label_G-0-0
1658 frames | 69 secs | Taken.3.2014__#01-06-01_01-07-10_label_A
722 frames | 30 secs | Taken.3.2014__#01-08-40_01-09-10_label_B6-0-0
1129 frames | 47 secs | Taken.3.2014__#01-11-58_01-12-45_label_B1-B2-0
1032 frames | 43 secs | Taken.3.2014__#01-15-17_01-16-00_label_B5-0-0
1321 frames | 55 secs | Taken.3.2014__#01-16-20_01-17-15_label_B5-0-0
697 frames | 29 secs | Taken.3.2014__#01-19-33_01-20-02_label_B1-0-0
3866 frames | 161 secs | Taken.3.2014__#01-21-19_01-24-00_label_B2-0-0
1249 frames | 52 secs | Taken.3.2014__#01-22-23_01-23-15_label_A
1849 frames | 77 secs | Taken.3.2014__#01-27-08_01-28-25_label_A
2858 frames | 119 secs | Taken.3.2014__#01-31-31_01-33-30_label_B2-B1-0
1417 frames | 59 secs | Taken.3.2014__#01-33-31_01-34-30_label_B2-0-0
2161 frames | 90 secs | Taken.3.2014__#01-34-30_01-36-00_label_B5-B1-B2
408 frames | 17 secs | Taken.3.2014__#01-37-20_01-37-37_label_B2-0-0
529 frames | 22 secs | Taken.3.2014__#01-40-55_01-41-17_label_B5-0-0
650 frames | 27 secs | Taken.3.2014__#01-44-12_01-44-39_label_B6-0-0
505 frames | 21 secs | Taken.3.2014__#01-44-39_01-45-00_label_B1-B2-B5
2497 frames | 104 secs | Taken.3.2014__#01-46-54_01-48-38_label_A
1201 frames | 50 secs | Taken.3.2014__#01-48-52_01-49-42_label_A
4369 frames | 182 secs | Taken.Extended.Cut.2008__#00-01-33_00-04-35_label_A
3673 frames | 153 secs | Taken.Extended.Cut.2008__#00-05-18_00-07-51_label_A
553 frames | 23 secs | Taken.Extended.Cut.2008__#00-10-52_00-11-15_label_B1-0-0
1128 frames | 47 secs | Taken.Extended.Cut.2008__#00-11-53_00-12-40_label_A
1008 frames | 42 secs | Taken.Extended.Cut.2008__#00-36-58_00-37-40_label_B1-B5-0
2689 frames | 112 secs | Taken.Extended.Cut.2008__#00-38-58_00-40-50_label_A
1008 frames | 42 secs | Taken.Extended.Cut.2008__#00-41-50_00-42-32_label_A
1585 frames | 66 secs | Taken.Extended.Cut.2008__#00-47-30_00-48-36_label_B1-B2-0
913 frames | 38 secs | Taken.Extended.Cut.2008__#00-48-40_00-49-18_label_B2-G-0
842 frames | 35 secs | Taken.Extended.Cut.2008__#00-49-20_00-49-55_label_B2-B6-0
601 frames | 25 secs | Taken.Extended.Cut.2008__#00-50-10_00-50-35_label_B2-B6-0
457 frames | 19 secs | Taken.Extended.Cut.2008__#00-52-12_00-52-31_label_A
3505 frames | 146 secs | Taken.Extended.Cut.2008__#00-58-59_01-01-25_label_A
1200 frames | 50 secs | Taken.Extended.Cut.2008__#01-02-00_01-02-50_label_B1-B2-0
1609 frames | 67 secs | Taken.Extended.Cut.2008__#01-03-57_01-05-04_label_B5-0-0
1080 frames | 45 secs | Taken.Extended.Cut.2008__#01-07-00_01-07-45_label_A
408 frames | 17 secs | Taken.Extended.Cut.2008__#01-09-33_01-09-50_label_B2-0-0
649 frames | 27 secs | Taken.Extended.Cut.2008__#01-09-52_01-10-19_label_B1-0-0
601 frames | 25 secs | Taken.Extended.Cut.2008__#01-11-17_01-11-42_label_B1-0-0
2858 frames | 119 secs | Taken.Extended.Cut.2008__#01-16-27_01-18-26_label_B5-B1-B2
313 frames | 13 secs | Taken.Extended.Cut.2008__#01-19-26_01-19-39_label_B1-0-0
577 frames | 24 secs | Taken.Extended.Cut.2008__#01-21-11_01-21-35_label_B1-0-0
361 frames | 15 secs | Taken.Extended.Cut.2008__#01-21-35_01-21-50_label_B1-0-0
385 frames | 16 secs | Taken.Extended.Cut.2008__#01-22-11_01-22-27_label_B1-0-0
289 frames | 12 secs | Taken.Extended.Cut.2008__#01-22-28_01-22-40_label_B1-B2-0
769 frames | 32 secs | Taken.Extended.Cut.2008__#01-22-50_01-23-22_label_B2-0-0
1321 frames | 55 secs | Taken.Extended.Cut.2008__#01-23-23_01-24-18_label_B2-B1-0
384 frames | 16 secs | Taken.Extended.Cut.2008__#01-24-51_01-25-07_label_B2-0-0
746 frames | 31 secs | Taken.Extended.Cut.2008__#01-27-31_01-28-02_label_A
2161 frames | 90 secs | The.Attorney.2013__#00-02-45_00-04-15_label_A
3601 frames | 150 secs | The.Attorney.2013__#00-05-52_00-08-22_label_A
2762 frames | 115 secs | The.Attorney.2013__#00-08-55_00-10-50_label_A
5954 frames | 248 secs | The.Attorney.2013__#00-11-00_00-15-08_label_A
1657 frames | 69 secs | The.Attorney.2013__#00-16-18_00-17-27_label_A
2401 frames | 100 secs | The.Attorney.2013__#00-17-30_00-19-10_label_A
3625 frames | 151 secs | The.Attorney.2013__#00-20-35_00-23-06_label_A
985 frames | 41 secs | The.Attorney.2013__#00-23-50_00-24-31_label_A
6241 frames | 260 secs | The.Attorney.2013__#00-25-20_00-29-40_label_A
3073 frames | 128 secs | The.Attorney.2013__#00-33-52_00-36-00_label_A
2017 frames | 84 secs | The.Attorney.2013__#00-49-48_00-51-12_label_A
4826 frames | 201 secs | The.Attorney.2013__#00-51-55_00-55-16_label_A
6289 frames | 262 secs | The.Attorney.2013__#00-56-40_01-01-02_label_A
3336 frames | 139 secs | The.Attorney.2013__#01-04-40_01-06-59_label_A
10778 frames | 449 secs | The.Attorney.2013__#01-09-30_01-16-59_label_A
3842 frames | 160 secs | The.Attorney.2013__#01-17-00_01-19-40_label_A
3072 frames | 128 secs | The.Attorney.2013__#01-20-00_01-22-08_label_A
4681 frames | 195 secs | The.Attorney.2013__#01-41-56_01-45-11_label_A
8762 frames | 365 secs | The.Attorney.2013__#01-47-35_01-53-40_label_A
2834 frames | 118 secs | The.Attorney.2013__#01-55-12_01-57-10_label_A
1633 frames | 68 secs | The.Bourne.Identity.2002__#0-04-37_0-05-45_label_B1-0-0
649 frames | 27 secs | The.Bourne.Identity.2002__#0-05-58_0-06-25_label_A
2160 frames | 90 secs | The.Bourne.Identity.2002__#0-07-02_0-08-32_label_A
1008 frames | 42 secs | The.Bourne.Identity.2002__#0-10-42_0-11-24_label_B1-0-0
2280 frames | 95 secs | The.Bourne.Identity.2002__#0-11-56_0-13-31_label_A
1778 frames | 74 secs | The.Bourne.Identity.2002__#0-25-42_0-26-56_label_A
9145 frames | 381 secs | The.Bourne.Identity.2002__#0-35-57_0-42-18_label_A
6289 frames | 262 secs | The.Bourne.Identity.2002__#0-42-20_0-46-42_label_B1-B2-0
5929 frames | 247 secs | The.Bourne.Identity.2002__#0-59-13_01-03-20_label_A
961 frames | 40 secs | The.Bourne.Identity.2002__#01-03-23_01-04-03_label_B2-0-0
3385 frames | 141 secs | The.Bourne.Identity.2002__#01-04-05_01-06-26_label_A
4561 frames | 190 secs | The.Bourne.Identity.2002__#01-18-45_01-21-55_label_A
1441 frames | 60 secs | The.Bourne.Identity.2002__#01-25-48_01-26-48_label_G-0-0
4729 frames | 197 secs | The.Bourne.Identity.2002__#01-32-08_01-35-25_label_A
3192 frames | 133 secs | The.Bourne.Identity.2002__#01-45-47_01-48-00_label_B2-B1-0
1033 frames | 43 secs | The.Bourne.Identity.2002__#01-48-22_01-49-05_label_B2-0-0
913 frames | 38 secs | The.Bourne.Identity.2002__#01-49-52_01-50-30_label_A
1801 frames | 75 secs | The.Bourne.Identity.2002__#01-50-33_01-51-48_label_A
1368 frames | 57 secs | The.Bourne.Legacy.2012__#0-00-43_0-01-40_label_A
1561 frames | 65 secs | The.Bourne.Legacy.2012__#0-02-25_0-03-30_label_A
2089 frames | 87 secs | The.Bourne.Legacy.2012__#0-05-22_0-06-49_label_A
2977 frames | 124 secs | The.Bourne.Legacy.2012__#0-09-06_0-11-10_label_A
2545 frames | 106 secs | The.Bourne.Legacy.2012__#0-16-57_0-18-43_label_A
2641 frames | 110 secs | The.Bourne.Legacy.2012__#0-28-30_0-30-20_label_G-0-0
674 frames | 28 secs | The.Bourne.Legacy.2012__#0-33-16_0-33-44_label_B2-0-0
241 frames | 10 secs | The.Bourne.Legacy.2012__#0-38-41_0-38-51_label_B2-0-0
4681 frames | 195 secs | The.Bourne.Legacy.2012__#0-44-41_0-47-56_label_B2-0-0
7489 frames | 312 secs | The.Bourne.Legacy.2012__#0-53-06_0-58-18_label_A
2881 frames | 120 secs | The.Bourne.Legacy.2012__#01-01-52_01-03-52_label_B2-0-0
1440 frames | 60 secs | The.Bourne.Legacy.2012__#01-03-59_01-04-59_label_B2-0-0
433 frames | 18 secs | The.Bourne.Legacy.2012__#01-14-41_01-14-59_label_A
4921 frames | 205 secs | The.Bourne.Legacy.2012__#01-18-40_01-22-05_label_A
1681 frames | 70 secs | The.Bourne.Legacy.2012__#01-30-54_01-32-04_label_A
2184 frames | 91 secs | The.Bourne.Legacy.2012__#01-36-45_01-38-16_label_B1-0-0
432 frames | 18 secs | The.Bourne.Legacy.2012__#01-51-56_01-52-14_label_B1-B2-0
1009 frames | 42 secs | The.Bourne.Legacy.2012__#01-55-14_01-55-56_label_B6-0-0
625 frames | 26 secs | The.Bourne.Legacy.2012__#01-59-04_01-59-30_label_B2-0-0
1009 frames | 42 secs | The.Bourne.Legacy.2012__#02-00-44_02-01-26_label_B1-0-0
4705 frames | 196 secs | The.Bourne.Legacy.2012__#02-04-01_02-07-17_label_A
4080 frames | 170 secs | The.Bourne.Supremacy.2004__#0-01-35_0-04-25_label_A
2881 frames | 120 secs | The.Bourne.Supremacy.2004__#0-10-00_0-12-00_label_A
937 frames | 39 secs | The.Bourne.Supremacy.2004__#0-16-21_0-17-00_label_B6-B2-0
769 frames | 32 secs | The.Bourne.Supremacy.2004__#0-19-58_0-20-30_label_A
5521 frames | 230 secs | The.Bourne.Supremacy.2004__#0-27-18_0-31-08_label_A
481 frames | 20 secs | The.Bourne.Supremacy.2004__#0-31-09_0-31-29_label_B1-0-0
4272 frames | 178 secs | The.Bourne.Supremacy.2004__#0-35-33_0-38-31_label_A
3985 frames | 166 secs | The.Bourne.Supremacy.2004__#0-40-28_0-43-14_label_B1-0-0
961 frames | 40 secs | The.Bourne.Supremacy.2004__#0-43-15_0-43-55_label_G-0-0
1249 frames | 52 secs | The.Bourne.Supremacy.2004__#0-52-00_0-52-52_label_A
1489 frames | 62 secs | The.Bourne.Supremacy.2004__#01-01-23_01-02-25_label_B1-0-0
721 frames | 30 secs | The.Bourne.Supremacy.2004__#01-17-32_01-18-02_label_B2-0-0
913 frames | 38 secs | The.Bourne.Supremacy.2004__#01-25-38_01-26-16_label_B2-B1-0
337 frames | 14 secs | The.Bourne.Supremacy.2004__#01-27-46_01-28-00_label_B1-0-0
7417 frames | 309 secs | The.Bourne.Supremacy.2004__#01-28-07_01-33-16_label_B6-B2-0
2017 frames | 84 secs | The.Bourne.Supremacy.2004__#01-40-32_01-41-56_label_A
1753 frames | 73 secs | The.Bourne.Ultimatum.2007__#0-04-37_0-05-50_label_A
1897 frames | 79 secs | The.Bourne.Ultimatum.2007__#0-05-52_0-07-11_label_A
3337 frames | 139 secs | The.Bourne.Ultimatum.2007__#0-07-22_0-09-41_label_A
264 frames | 11 secs | The.Bourne.Ultimatum.2007__#0-19-34_0-19-45_label_B1-0-0
961 frames | 40 secs | The.Bourne.Ultimatum.2007__#0-23-45_0-24-25_label_B1-0-0
2497 frames | 104 secs | The.Bourne.Ultimatum.2007__#0-24-51_0-26-35_label_B2-0-0
2569 frames | 107 secs | The.Bourne.Ultimatum.2007__#0-28-05_0-29-52_label_A
2281 frames | 95 secs | The.Bourne.Ultimatum.2007__#0-30-08_0-31-43_label_A
1441 frames | 60 secs | The.Bourne.Ultimatum.2007__#0-31-52_0-32-52_label_A
3456 frames | 144 secs | The.Bourne.Ultimatum.2007__#0-36-52_0-39-16_label_B2-B1-0
3096 frames | 129 secs | The.Bourne.Ultimatum.2007__#0-44-02_0-46-11_label_A
3529 frames | 147 secs | The.Bourne.Ultimatum.2007__#0-46-12_0-48-39_label_A
649 frames | 27 secs | The.Bourne.Ultimatum.2007__#0-57-29_0-57-56_label_G-0-0
481 frames | 20 secs | The.Bourne.Ultimatum.2007__#01-01-50_01-02-10_label_G-0-0
241 frames | 10 secs | The.Bourne.Ultimatum.2007__#01-02-12_01-02-22_label_B1-0-0
3818 frames | 159 secs | The.Bourne.Ultimatum.2007__#01-06-36_01-09-15_label_B1-B2-0
1561 frames | 65 secs | The.Bourne.Ultimatum.2007__#01-14-45_01-15-50_label_A
553 frames | 23 secs | The.Bourne.Ultimatum.2007__#01-24-32_01-24-55_label_B2-0-0
3769 frames | 157 secs | The.Bourne.Ultimatum.2007__#01-29-00_01-31-37_label_B6-B2-0
1081 frames | 45 secs | The.Bourne.Ultimatum.2007__#01-42-09_01-42-54_label_B2-0-0
2497 frames | 104 secs | The.Bourne.Ultimatum.2007__#01-44-21_01-46-05_label_A
1681 frames | 70 secs | The.Fast.and.the.Furious.2001__#00-06-05_00-07-15_label_A
1416 frames | 59 secs | The.Fast.and.the.Furious.2001__#00-07-39_00-08-38_label_B1-0-0
1321 frames | 55 secs | The.Fast.and.the.Furious.2001__#00-09-25_00-10-20_label_A
1513 frames | 63 secs | The.Fast.and.the.Furious.2001__#00-12-42_00-13-45_label_A
2713 frames | 113 secs | The.Fast.and.the.Furious.2001__#00-31-21_00-33-14_label_A
1609 frames | 67 secs | The.Fast.and.the.Furious.2001__#00-42-02_00-43-09_label_A
1898 frames | 79 secs | The.Fast.and.the.Furious.2001__#00-58-56_01-00-15_label_A
1489 frames | 62 secs | The.Fast.and.the.Furious.2001__#01-28-36_01-29-38_label_A
1080 frames | 45 secs | The.Fast.and.the.Furious.2001__#01-31-10_01-31-55_label_B2-0-0
2930 frames | 122 secs | The.Hurt.Locker.2008__#0-10-10_0-12-12_label_A
2617 frames | 109 secs | The.Hurt.Locker.2008__#0-31-49_0-33-38_label_G-B2-0
577 frames | 24 secs | The.Hurt.Locker.2008__#0-54-27_0-54-51_label_G-B2-0
2882 frames | 120 secs | The.Hurt.Locker.2008__#0-54-57_0-56-57_label_B2-0-0
1922 frames | 80 secs | The.Hurt.Locker.2008__#0-57-00_0-58-20_label_B2-0-0
625 frames | 26 secs | The.Hurt.Locker.2008__#0-58-45_0-59-11_label_B2-0-0
1032 frames | 43 secs | The.Hurt.Locker.2008__#01-07-45_01-08-28_label_B2-0-0
4417 frames | 184 secs | The.Hurt.Locker.2008__#01-10-01_01-13-05_label_A
673 frames | 28 secs | The.Hurt.Locker.2008__#01-56-20_01-56-48_label_G-0-0
1922 frames | 80 secs | The.Hurt.Locker.2008__#02-01-02_02-02-22_label_A
3000 frames | 125 secs | The.Hurt.Locker.2008__#02-02-35_02-04-40_label_A
1561 frames | 65 secs | The.Intouchables.2011__#00-01-45_00-02-50_label_A
3601 frames | 150 secs | The.Intouchables.2011__#00-05-52_00-08-22_label_A
2762 frames | 115 secs | The.Intouchables.2011__#00-08-55_00-10-50_label_A
5954 frames | 248 secs | The.Intouchables.2011__#00-11-00_00-15-08_label_A
1657 frames | 69 secs | The.Intouchables.2011__#00-16-18_00-17-27_label_A
2401 frames | 100 secs | The.Intouchables.2011__#00-17-30_00-19-10_label_A
3625 frames | 151 secs | The.Intouchables.2011__#00-20-35_00-23-06_label_A
984 frames | 41 secs | The.Intouchables.2011__#00-23-50_00-24-31_label_A
5761 frames | 240 secs | The.Intouchables.2011__#00-25-20_00-29-20_label_A
1441 frames | 60 secs | The.Intouchables.2011__#00-31-05_00-32-05_label_A
6697 frames | 279 secs | The.Intouchables.2011__#00-33-52_00-38-31_label_A
2377 frames | 99 secs | The.Intouchables.2011__#00-38-52_00-40-31_label_A
2377 frames | 99 secs | The.Intouchables.2011__#00-40-52_00-42-31_label_A
3818 frames | 159 secs | The.Intouchables.2011__#00-42-52_00-45-31_label_A
2641 frames | 110 secs | The.Intouchables.2011__#00-45-40_00-47-30_label_A
2017 frames | 84 secs | The.Intouchables.2011__#00-49-48_00-51-12_label_A
1922 frames | 80 secs | The.Intouchables.2011__#00-56-40_00-58-00_label_A
17353 frames | 723 secs | The.Intouchables.2011__#01-03-30_01-15-33_label_A
3842 frames | 160 secs | The.Intouchables.2011__#01-17-00_01-19-40_label_A
7393 frames | 308 secs | The.Intouchables.2011__#01-21-00_01-26-08_label_A
2641 frames | 110 secs | The.Intouchables.2011__#01-26-10_01-28-00_label_A
5064 frames | 211 secs | The.Intouchables.2011__#01-30-25_01-33-56_label_A
